:ID,title,codes,:LABEL
en1708,"Structural developmental anomalies of the skeleton","LB70-LB9Z",Item
en1709,"Acute rheumatic fever","1B40-1B42",Item
en1710,"Acute rheumatic fever","1B40-1B42",Item
en1711,"Psoriatic spondylitis","",Item
en1712,"Gouty bursitis","",Item
en1713,"Gouty arthropathy","",Item
en1714,"Gouty cellulitis","",Item
en1715,"Familial chondrocalcinosis","",Item
en1716,"Conditions associated with the spine","FA70-FB1Z",Item
en1717,"congenital deformities and malformations of fingers and toes","LB80-LB8Z",Item
en1718,"congenital: deformities and malformations of limbs","LB70-LB9Z",Item
en1719,"congenital: absence of limbs","LB70-LB9Z",Item
en1720,"Injuries to the knee or lower leg","NC90-NC9Z",Item
en1721,"Old bucket-handle tear","",Item
en1722,"current injury - see injury of joint by body region","NA00-NF2Z",Item
en1723,"Instability secondary to old ligament injury","",Item
en1724,"hydrarthrosis","",Item
en1725,"haemarthrosis","",Item
en1726,"arthropathy in: haematological disorders","3A00-3C0Z",Item
en1727,"neuropathic spondylopathy","FB00-FB0Z",Item
en1728,"Diabetic cheiroarthropathy","EE40-EE7Y",Item
en1729,"Kinematic imbalance due to suboccipital strain","",Item
en1730,"current injury - see injury of spine by body region","NB50-NB9Z",Item
en1731,"Stress fracture of vertebra","",Item
en1732,"Ankylosing spondylitis","",Item
en1733,"Primary disorders of muscles","8C70-8C7Z",Item
en1734,"rupture of tendon","NA00-NF2Z",Item
en1735,"traumatic rupture of muscle - see injury of muscle by body region","NA00-NF2Z",Item
en1736,"Compartment syndrome, non-traumatic","",Item
en1737,"Myasthenia gravis or certain specified neuromuscular junction disorders","8C60-8C6Z",Item
en1738,"Secondary myopathies","8C80-8C8Z",Item
en1739,"current injury - see injury of muscle by body region","NA00-NF2Z",Item
en1740,"myopathy in: metabolic diseases","8C80-8C8Z",Item
en1741,"current injury - see injury of ligament or tendon by body region","NA00-NF2Z",Item
en1742,"Nodular tendinous disease","",Item
en1743,"rupture where an abnormal force is applied to normal tissue - see injury of tendon by body region","NA00-NF2Z",Item
en1744,"Rupture of synovial cyst","",Item
en1745,"Ganglion of joint or tendon (sheath)","",Item
en1746,"Dupuytren disease of palm","",Item
en1747,"Nodular fasciitis","",Item
en1748,"Frozen shoulder","",Item
en1749,"Periarthritis of shoulder","",Item
en1750,"Tennis elbow","",Item
en1751,"Shoulder-hand syndrome","",Item
en1752,"Sudeck atrophy","",Item
en1753,"avascular necrosis of bone","",Item
en1754,"Osteonecrosis due to chemical burn of oral mucosa","",Item
en1755,"renal osteodystrophy","GB60-GB6Z",Item
en1756,"Osteitis deformans","",Item
en1757,"Injury or harm arising from surgical or medical care, not elsewhere classified","NE80-NE8Z",Item
en1758,"nonunion after spinal fusion","",Item
en1759,"Injury, poisoning or certain other consequences of external causes","NA00-NF2Z",Item
en1760,"Endocrine, nutritional or metabolic diseases","5A00-5D46",Item
en1761,"Complications of pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en1762,"Certain infectious or parasitic diseases","1A00-1H0Z",Item
en1763,"Contact with health services for reasons associated with reproduction","QA20-QA4Z",Item
en1764,"Predominantly sexually transmitted infections","1A60-1A9Z",Item
en1765,"Symptoms, signs or clinical findings of the genitourinary system","MF30-MG0Y",Item
en1766,"Certain specified disorders of genital development","",Item
en1767,"Neoplasms of the female genital organs","",Item
en1768,"Symptoms, signs or clinical findings involving the female genital system","MF30-MF3Y",Item
en1769,"Genitourinary Infections and Sexually Transmitted Diseases","",Item
en1770,"those complicating: pregnancy, childbirth and the puerperium","JA00-JB6Z",Item
en1771,"those complicating: abortion or ectopic or molar pregnancy","JA00-JA0Z",Item
en1772,"Furuncle of vulva","",Item
en1773,"salpingo-oophoritis","",Item
en1774,"tubo-ovarian inflammatory disease","",Item
en1775,"pyosalpinx","",Item
en1776,"Congenital abnormalities of vulva or perineum","",Item
en1777,"Congenital abnormalities of vagina","",Item
en1778,"Congenital abnormalities of cervix uteri","",Item
en1779,"Congenital abnormalities of uterus, except cervix","",Item
en1780,"Congenital abnormalities of fallopian tube","",Item
en1781,"Congenital abnormalities of ovary","",Item
en1782,"Congenital abnormalities of broad ligament","",Item
en1783,"Polyp of labia","",Item
en1784,"Hypertrophy of labia","",Item
en1785,"Haematocolpos with haematometra or haematosalpinx","",Item
en1786,"Mucous polyp of cervix","",Item
en1787,"Decubitus (trophic) ulcer of cervix","",Item
en1788,"Eversion of cervix","",Item
en1789,"Adhesions of cervix","",Item
en1790,"Investigation and management of (suspected) cervical incompetence in a nonpregnant woman","",Item
en1791,"Retroflexion of uterus","",Item
en1792,"Retroversion of uterus","",Item
en1793,"anteversion of uterus","",Item
en1794,"Haematosalpinx with haematometra","",Item
en1795,"Cyst of graafian follicle","",Item
en1796,"Haemorrhagic corpus luteum cyst","",Item
en1797,"Retention cyst of ovary","",Item
en1798,"Simple cyst of ovary","",Item
en1799,"Regular intermenstrual bleeding","",Item
en1800,"Irregular intermenstrual bleeding","",Item
en1801,"Menometrorrhagia","",Item
en1802,"Metrorrhagia","",Item
en1803,"Symptoms such as flushing, sleeplessness, headache, lack of concentration, associated with menopause","",Item
en1804,"inability to achieve a pregnancy","",Item
en1805,"Nonimplantation of ovum","",Item
en1806,"Hyperstimulation of ovaries associated with induced ovulation","",Item
en1807,"Relative infertility","",Item
en1808,"currently pregnant","JA00-JB6Z",Item
en1809,"with current abortion","JA00-JA0Z",Item
en1810,"Vestibulodynia","",Item
en1811,"Dysaesthetic vulvodynia","",Item
en1812,"PMDD - [premenstrual dysphoric disorder]","",Item
en1813,"Neoplasms of the male genital organs","",Item
en1814,"Structural developmental anomalies of the male genital system","LB50-LB5Z",Item
en1815,"Symptoms, signs or clinical findings involving the male genital system","MF40-MF4Y",Item
en1816,"Inflammatory dermatoses affecting the penis or scrotum","",Item
en1817,"Premalignant or malignant disorders of the penis or scrotum","",Item
en1818,"Penile or scrotal ulceration due to Beh?et disease","",Item
en1819,"Genital aphthosis in the male","",Item
en1820,"Adenofibromatous hypertrophy of prostate","",Item
en1821,"fibroadenoma of prostate","",Item
en1822,"fibroma of prostate","",Item
en1823,"myoma of prostate","",Item
en1824,"Prostatolithiasis","",Item
en1825,"Bleeding of prostate","",Item
en1826,"prostatic varicosis","",Item
en1827,"Low grade prostatic intraepithelial neoplasia","",Item
en1828,"Low grade dysplasia","",Item
en1829,"hydrocele of spermatic cord, testis or tunica vaginalis","",Item
en1830,"Torsion of spermatic cord","",Item
en1831,"Torsion of appendix testis","",Item
en1832,"Torsion of appendix epididymidis","",Item
en1833,"Painful erection","",Item
en1834,"Peyronie disease","",Item
en1835,"Plastic induration of penis","",Item
en1836,"Induratio penis plastica","",Item
en1837,"Haemorrhage of male genital organs","",Item
en1838,"Thrombosis of male genital organs","",Item
en1839,"Neoplasms of the Breast","",Item
en1840,"cyst of breast","",Item
en1841,"Cystic breast","",Item
en1842,"Carbuncle of breast","",Item
en1843,"Gynaecomastia","",Item
en1844,"Non-cyclical mastodynia","",Item
en1845,"Cyclical mastodynia","",Item
en1846,"Neoplasms of the urinary system","",Item
en1847,"Clinical findings on examination of urine, without diagnosis","MF90-MF9Y",Item
en1848,"Structural developmental anomalies of the urinary system","LB30-LB3Z",Item
en1849,"Symptoms, signs or clinical findings involving the urinary system","MF50-MF5Y",Item
en1850,"Clinical findings in specimens from the urinary system","MF80-MF8Z",Item
en1851,"acute nephritis","",Item
en1852,"acute glomerular disease","",Item
en1853,"acute glomerulonephritis","",Item
en1854,"acute nephritic syndrome","",Item
en1855,"rapidly progressive nephritis","",Item
en1856,"rapidly progressive glomerulonephritis","",Item
en1857,"congenital nephrotic syndrome","",Item
en1858,"lipoid nephrosis","",Item
en1859,"Acute bacterial pyelonephritis","",Item
en1860,"Balkan endemic nephropathy","",Item
en1861,"Calculus of kidney and ureter without hydronephrosis","GB70-GB7Z",Item
en1862,"Obstructive uropathy with infection","",Item
en1863,"nontraumatic acute kidney injury","",Item
en1864,"chronic renal failure","",Item
en1865,"Chronic renal insufficiency","",Item
en1866,"Crystalluria","MF90-MF9Y",Item
en1867,"calculous pyelonephritis","",Item
en1868,"Renal calculus or stone","",Item
en1869,"Stone in kidney","",Item
en1870,"Ureteric stone","",Item
en1871,"Ureteral calculus or stone","",Item
en1872,"Stone in the ureter","",Item
en1873,"Urinary bladder stone","",Item
en1874,"Calculus in diverticulum of bladder","",Item
en1875,"Bosniak 1 cyst","",Item
en1876,"Urolithiasis","GB70-GB7Z",Item
en1877,"Kinking of the ureter without hydronephrosis","",Item
en1878,"Urolithiasis","GB70-GB7Z",Item
en1879,"Urethrotrigonitis","",Item
en1880,"Acquired bladder neck stenosis","",Item
en1881,"diverticulitis of bladder","",Item
en1882,"urethritis in diseases with a predominantly sexual mode of transmission","1A60-1A9Z",Item
en1883,"Urethrorectal fistula","",Item
en1884,"Urethrocutaneous fistula","",Item
en1885,"Urethrovesicovaginal fistula","",Item
en1886,"prolapse of urethra","",Item
en1887,"third degree uterine prolapse","",Item
en1888,"Stage III uterine prolapse","",Item
en1889,"Stage IV uterine prolapse","",Item
en1890,"Injury or harm arising from surgical or medical care, not elsewhere classified","NE80-NE8Z",Item
en1891,"Changes in female genital anatomy","",Item
en1892,"Changes in male genital anatomy","",Item
en1893,"Paraphilic disorders","6D30-6D3Z",Item
en1894,"Predominantly sexually transmitted infections","1A60-1A9Z",Item
en1895,"Psychogenic anorgasmy","",Item
en1896,"Psychogenic dyspareunia","",Item
en1897,"Paraphilic disorders","6D30-6D3Z",Item
en1898,"Paraphilic disorders","6D30-6D3Z",Item
en1899,"Paraphilic disorders","6D30-6D3Z",Item
en1900,"Injury, poisoning or certain other consequences of external causes","NA00-NF2Z",Item
en1901,"Gestational trophoblastic diseases","",Item
en1902,"Contact with health services for reasons associated with reproduction","QA20-QA4Z",Item
en1903,"therapeutic abortion","",Item
en1904,"failure of attempted induction of abortion","",Item
en1905,"ruptured ectopic pregnancy","",Item
en1906,"Fallopian pregnancy","",Item
en1907,"Tubal abortion","",Item
en1908,"hydatidiform mole","",Item
en1909,"classical hydatidiform mole","",Item
en1910,"Early fetal death with retention of dead fetus","",Item
en1911,"Pathological ovum","",Item
en1912,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium complicated by pre-eclampsia","",Item
en1913,"Superimposed pre-eclampsia","",Item
en1914,"Pregnancy-induced oedema and proteinuria without hypertension","",Item
en1915,"eclampsia with pregnancy-induced or pre-existing hypertension","",Item
en1916,"Abortive outcome of pregnancy","JA00-JA0Z",Item
en1917,"Haemorrhage specified as due to threatened abortion","",Item
en1918,"haemorrhage after delivery of fetus or infant","",Item
en1919,"Haemorrhage associated with retained, trapped or adherent placenta","",Item
en1920,"third-stage postpartum haemorrhage","",Item
en1921,"Haemorrhage following delivery of placenta","",Item
en1922,"Haemorrhage associated with retained portions of placenta or membranes","",Item
en1923,"Maternal care related to the foetus, amniotic cavity or possible delivery problems","JA80-JA8Z",Item
en1924,"Hyperemesis gravidarum, mild or unspecified, starting before the end of the 22nd week of gestation","",Item
en1925,"Excessive vomiting starting after 22 completed weeks of gestation","",Item
en1926,"Perineal varices in pregnancy","",Item
en1927,"Vaginal varices in pregnancy","",Item
en1928,"Vulval varices in pregnancy","",Item
en1929,"Thrombophlebitis of legs in pregnancy","",Item
en1930,"Cerebrovenous sinus thrombosis in pregnancy","",Item
en1931,"Malnutrition in childbirth and the puerperium","",Item
en1932,"habitual aborter with current abortion","JA00-JA0Z",Item
en1933,"Supine hypotensive syndrome","",Item
en1934,"Maternal care related to the foetus, amniotic cavity or possible delivery problems","JA80-JA8Z",Item
en1935,"complications of anaesthesia during: abortion or ectopic or molar pregnancy","JA00-JA0Z",Item
en1936,"Aspiration pneumonitis due to anaesthesia during pregnancy","",Item
en1937,"Mendelson syndrome due to anaesthesia during pregnancy","",Item
en1938,"Pressure collapse of lung due to anaesthesia during pregnancy","",Item
en1939,"Cerebral anoxia due to anaesthesia during pregnancy","",Item
en1940,"Fetus compressus","",Item
en1941,"Failure of head to enter pelvic brim","",Item
en1942,"Disproportion of fetal origin with normally formed fetus","",Item
en1943,"Maternal care for scar from previous caesarean section","",Item
en1944,"Maternal care for scar from prior uterine surgery","",Item
en1945,"Maternal care for previous surgery to vagina","",Item
en1946,"Maternal care for septate vagina","",Item
en1947,"Maternal care for stricture of vagina","",Item
en1948,"Maternal care for tumour of vagina","",Item
en1949,"Anti-D [Rh] antibodies","",Item
en1950,"Maternal care for known or suspected large-for-dates","",Item
en1951,"Hydramnios","",Item
en1952,"Amnionitis","",Item
en1953,"Chorioamnionitis","",Item
en1954,"Membranitis","",Item
en1955,"Placentitis","",Item
en1956,"Circumvallate placenta","",Item
en1957,"Succenturiate lobe","",Item
en1958,"Low implantation of placenta specified as without haemorrhage","",Item
en1959,"Post-term","",Item
en1960,"Onset (spontaneous) of labour before 37 completed weeks of gestation","",Item
en1961,"Preterm spontaneous labour with preterm delivery by caesarean section","",Item
en1962,"Preterm spontaneous labour with term delivery by caesarean section","",Item
en1963,"Primary hypotonic uterine dysfunction","",Item
en1964,"Failure of cervical dilatation","",Item
en1965,"Uterine inertia during latent phase of labour","",Item
en1966,"Primary inadequate contractions","",Item
en1967,"Secondary hypotonic uterine dysfunction","",Item
en1968,"Arrested active phase of labour","",Item
en1969,"Atony of uterus, during labour","",Item
en1970,"Desultory labour","",Item
en1971,"Irregular labour","",Item
en1972,"Poor contractions","",Item
en1973,"Deep transverse arrest","",Item
en1974,"Obstructed labour due to chin presentation","",Item
en1975,"Prolapsed arm","",Item
en1976,"Obstructed labour due to maternal care for known or suspected abnormality of pelvic organs","",Item
en1977,"Impacted shoulders","",Item
en1978,"fetal distress in labour or delivery due to drug administration","",Item
en1979,"Haemorrhage from vasa praevia","",Item
en1980,"Thrombosis of umbilical vessels","",Item
en1981,"episiotomy extended by laceration","",Item
en1982,"Rupture of uterus not stated as occurring before onset of labour","",Item
en1983,"Annular detachment of cervix","",Item
en1984,"Laceration of vaginal wall without mention of perineal laceration","",Item
en1985,"Avulsion of inner symphyseal cartilage obstetric","",Item
en1986,"Damage to coccyx obstetric","",Item
en1987,"placenta accreta without haemorrhage","",Item
en1988,"maternal complications arising from the administration of a general or local anaesthetic, analgesic or other sedation during labour and delivery","",Item
en1989,"Mendelson syndrome due to anaesthesia during labour and delivery","",Item
en1990,"Pressure collapse of lung due to anaesthesia during labour and delivery","",Item
en1991,"Cerebral anoxia due to anaesthesia during labour and delivery","",Item
en1992,"Obstetric shock","",Item
en1993,"Disorders of newborn related to length of gestation or foetal growth","KA20-KA2Z",Item
en1994,"delivery in a completely normal case","",Item
en1995,"Cervicitis following delivery","",Item
en1996,"Vaginitis following delivery","",Item
en1997,"Pelvic thrombophlebitis, postpartum","",Item
en1998,"Anaphylactoid syndrome of pregnancy","",Item
en1999,"Secondary perineal tear","",Item
en2000,"Hepatorenal syndrome following labour or delivery","",Item
en2001,"Failure of lactation","",Item
en2002,"Primary agalactia","",Item
en2003,"Insufficient milk supply","",Item
en2004,"Delayed milk supply","",Item
en2005,"Oversupply of milk","",Item
en2006,"Puerperal galactocele","",Item
en2007,"Death from any direct obstetric cause occurring one year or more after delivery","",Item
en2008,"Endocrine, nutritional or metabolic diseases","5A00-5D46",Item
en2009,"Congenital malformations, deformations and chromosomal abnormalities","LA00-LD9Z",Item
en2010,"Neoplasms","2A00-2F9Z",Item
en2011,"Injury, poisoning or certain other consequences of external causes","NA00-NF2Z",Item
en2012,"Tetanus neonatorum","",Item
en2013,"Congenital gonococcal infection","1A70-1A7Z",Item
en2014,"Human immunodeficiency virus disease","1C60-1C62.Z",Item
en2015,"Certain infectious or parasitic diseases","1A00-1H0Z",Item
en2016,"Gastroenteritis or colitis of infectious origin","1A00-1A40.Z",Item
en2017,"Certain congenital diseases of the nervous system","8A00-8E7Z",Item
en2018,"fetus and newborn affected by maternal endocrine and metabolic disorders","KB60-KB6Z",Item
en2019,"Fetus or newborn affected by pre-existing maternal hypertension complicating pregnancy, childbirth and the puerperium","",Item
en2020,"Fetus or newborn affected by unspecified maternal hypertension","",Item
en2021,"Fetus or newborn affected by maternal eclampsia","",Item
en2022,"Fetus or newborn affected by maternal gestational hypertension with significant proteinuria","",Item
en2023,"Fetus or newborn affected by maternal gestational hypertension without significant proteinuria","",Item
en2024,"Fetus or newborn affected by pre-existing maternal hypertensive disorder with superimposed proteinuria","",Item
en2025,"Fetus or newborn affected by other maternal diseases of urinary system","",Item
en2026,"Fetus or newborn affected by maternal injury, poisoning or certain other consequences of external causes","",Item
en2027,"fetus or newborn affected by hydramnios","",Item
en2028,"Abdominal pregnancy affecting fetus or newborn","",Item
en2029,"Breech presentation before labour","",Item
en2030,"External version before labour","",Item
en2031,"Face presentation before labour","",Item
en2032,"Transverse lie before labour","",Item
en2033,"Unstable lie before labour","",Item
en2034,"Placental and cord abnormalities resulting in twin-to-twin or other transplacental transfusion","",Item
en2035,"Fetus or newborn affected by entanglement of cord","",Item
en2036,"Infections of the foetus or newborn","KA60-KA6Z",Item
en2037,"Fetus and newborn affected by delivery by ventouse","",Item
en2038,"Fetus or newborn affected by primary inadequate contractions","",Item
en2039,"Fetus or newborn affected by uterine inertia","",Item
en2040,"Fetus or newborn affected by secondary uterine inertia","",Item
en2041,"Fetus or newborn affected by other uterine inertia","",Item
en2042,"Fetus or newborn affected by hypertonic, incoordinate, and prolonged uterine contractions","",Item
en2043,"nonteratogenic effects of substances transmitted via placenta","",Item
en2044,"congenital malformations","LA00-LD9Z",Item
en2045,"Small-for-dates","",Item
en2046,"Small-and-light-for-dates","",Item
en2047,"Fracture of spine due to birth injury","",Item
en2048,"Subconjunctival haemorrhage due to birth injury","",Item
en2049,"Traumatic glaucoma due to birth injury","",Item
en2050,"Facial congestion due to birth injury","",Item
en2051,"Facial palsy due to birth injury","",Item
en2052,"Rupture of liver due to birth injury","",Item
en2053,"Rupture of spleen due to birth injury","",Item
en2054,"infections acquired in utero or during birth","",Item
en2055,"human immunodeficiency virus [HIV] disease","1C60-1C62.Z",Item
en2056,"congenital gonococcal infection","1A70-1A7Z",Item
en2057,"Gastroenteritis or colitis of infectious origin","1A00-1A40.Z",Item
en2058,"Foetal varicella syndrome","",Item
en2059,"Neonatal skin infection","EH10-EH1Z",Item
en2060,"intracranial haemorrhage due to hypoxia or ischaemia or disorders of coagulation","",Item
en2061,"Intracranial haemorrhage due to head trauma","NA00-NA0Z",Item
en2062,"Bruising in fetus or newborn","",Item
en2063,"Ecchymoses in fetus or newborn","",Item
en2064,"Petechiae in fetus or newborn","",Item
en2065,"Superficial haematomata in fetus or newborn","",Item
en2066,"Pseudomenses","",Item
en2067,"kernicterus due to inborn errors of metabolism","5C50-5C5Z",Item
en2068,"Nonspecific floppy baby syndrome","",Item
en2069,"abnormal fetal heart rate","",Item
en2070,"meconium in liquor","",Item
en2071,"passage of meconium","",Item
en2072,"fetal or intrauterine acidosis","",Item
en2073,"intrauterine anoxia","",Item
en2074,"intrauterine asphyxia","",Item
en2075,"intrauterine distress","",Item
en2076,"Hyaline membrane disease","",Item
en2077,"infective pneumonia acquired in utero or during birth","",Item
en2078,"Pneumonitis","CA70-CA7Z",Item
en2079,"neonatal pneumonia resulting from aspiration","",Item
en2080,"Primary failure to expand terminal respiratory units","",Item
en2081,"congenital malformations of the heart and circulatory system","LA80-LA8Z",Item
en2082,"Neonatal thyrotoxicosis","",Item
en2083,"Uraemia of newborn","",Item
en2084,"Neonatal erythema toxicum","",Item
en2085,"Noninfective mastitis of newborn","",Item
en2086,"White asphyxia","",Item
en2087,"Asphyxia with 5-minute Apgar score 0-3","",Item
en2088,"Blue asphyxia","",Item
en2089,"Asphyxia with 5-minute Apgar score 4-7","",Item
en2090,"Neonatal craniotabes","",Item
en2091,"Grey syndrome from chloramphenicol administration in newborn","",Item
en2092,"Drug withdrawal syndrome in infant of dependent mother","",Item
en2093,"Neonatal abstinence syndrome","",Item
en2094,"Fetus or newborn affected by cordocentesis","",Item
en2095,"macerated stillbirth","",Item
en2096,"antepartum stillbirth","",Item
en2097,"intrapartum stillbirth","",Item
en2098,"fresh stillbirth","",Item
en2099,"Inborn errors of metabolism","5C50-5C5Z",Item
en2100,"Hemianencephaly","",Item
en2101,"Hemicephaly","",Item
en2102,"Holoanencephaly","",Item
en2103,"Meroanencephaly","",Item
en2104,"Myelomeningocele","",Item
en2105,"Syringomyelocele","",Item
en2106,"Rachischisis","",Item
en2107,"Spinal dysraphism","",Item
en2108,"Myeloschisis","",Item
en2109,"Hydrocephalus in newborn","",Item
en2110,"Stenosis of the aqueduct of Sylvius","",Item
en2111,"Hydromicrocephaly","",Item
en2112,"Micrencephaly","",Item
en2113,"Hemihydranencephaly","",Item
en2114,"Split cord malformation","",Item
en2115,"Spinal cord agenesis","",Item
en2116,"Dysplasia of eye","",Item
en2117,"Hypoplasia of eye","",Item
en2118,"Rudimentary eye","",Item
en2119,"Agenesis of eye","",Item
en2120,"Aplasia of eye","",Item
en2121,"Absence of punctum lacrimale","",Item
en2122,"Absence of Eustachian tube","",Item
en2123,"Atresia or stricture of osseous meatus","",Item
en2124,"fusion of ear ossicles","",Item
en2125,"anomaly of membranous labyrinth","",Item
en2126,"anomaly of organ of Corti","",Item
en2127,"Congenital absence of one tooth","",Item
en2128,"Supplementary teeth","",Item
en2129,"Supernumerary teeth","",Item
en2130,"distomolar","",Item
en2131,"Fourth molar","",Item
en2132,"Mesiodens","",Item
en2133,"Paramolar","",Item
en2134,"tuberculum paramolare","",Item
en2135,"Concrescence of teeth","",Item
en2136,"Gemination of teeth","",Item
en2137,"Enamel pearls","",Item
en2138,"Talon for anterior teeth","",Item
en2139,"Tuberculated premolar","",Item
en2140,"Leong��s premolar","",Item
en2141,"Evaginated odontoma for posterior teeth","",Item
en2142,"Microdontia","",Item
en2143,"Macrodontia","",Item
en2144,"Fused mandibular incisors","",Item
en2145,"Fusion of teeth","",Item
en2146,"Taurodontism","",Item
en2147,"Dens evaginatus","",Item
en2148,"Dens in dente","",Item
en2149,"Talon cusp","",Item
en2150,"Abnormal cusps","",Item
en2151,"Tapered teeth","",Item
en2152,"Shovel teeth","",Item
en2153,"Conical teeth","",Item
en2154,"Globodontia","",Item
en2155,"Hypocalcified amelogenesis imperfecta","",Item
en2156,"Hypomaturation amelogenesis imperfecta","",Item
en2157,"Tongue tie","",Item
en2158,"Transverse facial cleft","",Item
en2159,"Hemifacial hypertrophy","",Item
en2160,"Hemifacial myohyperplasia","",Item
en2161,"Pterygium colli","",Item
en2162,"Atresia of trachea","",Item
en2163,"Congenital honeycomb lung","",Item
en2164,"Congenital polycystic disease of lung","",Item
en2165,"Dextrocardia with situs inversus","",Item
en2166,"Mirror-image atrial arrangement with situs inversus","",Item
en2167,"Situs inversus totalis","",Item
en2168,"Congenitally corrected transposition of great arteries","",Item
en2169,"persistent truncus arteriosus","",Item
en2170,"truncus arteriosus","",Item
en2171,"true cleft of tricuspid valve leaflet","",Item
en2172,"congenital anomaly of tricuspid subvalvular apparatus","",Item
en2173,"congenital unguarded mitral orifice","",Item
en2174,"accessory tissue on mitral valve leaflet","",Item
en2175,"double orifice of mitral valve leaflet","",Item
en2176,"mucoid thickening of mitral valve","",Item
en2177,"endocardial cushion defect","",Item
en2178,"AVC - [atrioventricular canal]","",Item
en2179,"imperforate mitral valve","",Item
en2180,"Aortic septal defect","",Item
en2181,"Aortopulmonary window","",Item
en2182,"agenesis of pulmonary artery","",Item
en2183,"Aberrant pulmonary artery","",Item
en2184,"Anomaly of pulmonary artery","",Item
en2185,"Absent pulmonary trunk","",Item
en2186,"congenital coronary fistula to pulmonary artery","",Item
en2187,"Lymphangioma circumscriptum","",Item
en2188,"congenital arteriovenous varices NOS","",Item
en2189,"Tracheo-oesophageal fistula without atresia of oesophagus","",Item
en2190,"Congenital oesophageal pouch","",Item
en2191,"oesophageal pouch","",Item
en2192,"Congenital displacement of cardia through oesophageal hiatus","",Item
en2193,"Congenital absence of small intestine","",Item
en2194,"Congenital stenosis of small intestine","",Item
en2195,"Congenital bile duct dilatation","",Item
en2196,"Congenital hypoplasia of bile ducts","",Item
en2197,"Congenital splenomegaly","",Item
en2198,"isomerism of atrial appendages (with asplenia or polysplenia)","LA80-LA8Z",Item
en2199,"Lobulated, fused or horseshoe kidney","",Item
en2200,"Congenital displaced kidney","",Item
en2201,"Malrotation of kidney","",Item
en2202,"Impervious urethra","",Item
en2203,"Ectopia vesicae","",Item
en2204,"Extroversion of bladder","",Item
en2205,"Impervious ureter","",Item
en2206,"Absent ureter","",Item
en2207,"Double ureter","",Item
en2208,"Accessory ureter","",Item
en2209,"Rigid hymen","",Item
en2210,"Tight introitus","",Item
en2211,"Congenital absence of cervix","",Item
en2212,"Congenital absence of uterus","",Item
en2213,"Fimbrial cyst","",Item
en2214,"epoophoron cyst","",Item
en2215,"parovarian cyst","",Item
en2216,"Monorchidism","",Item
en2217,"Unilateral or bilateral ectopic testes","",Item
en2218,"Fusion of testes","",Item
en2219,"Supernumerary nipple","",Item
en2220,"Imperfect fusion of skull","",Item
en2221,"Agnathia","LA30-LA5Z",Item
en2222,"Spina bifida occulta","",Item
en2223,"Cryptomerorachischisis","",Item
en2224,"Congenital absence of sternum","",Item
en2225,"Cervical fusion syndrome","",Item
en2226,"Hemivertebra fusion or failure of segmentation with scoliosis","",Item
en2227,"Congenital spondylolysis","",Item
en2228,"complex syndactyly of fingers with synostosis","",Item
en2229,"Simple syndactyly of fingers without synostosis","",Item
en2230,"Complex syndactyly of toes with synostosis","",Item
en2231,"Simple syndactyly of toes without synostosis","",Item
en2232,"Congenital deformities of hand","",Item
en2233,"congenital flat foot","",Item
en2234,"Radial clubhand","",Item
en2235,"Total phocomelia","",Item
en2236,"Connective tissue naevus","",Item
en2237,"congenital abnormalities of the nails","",Item
en2238,"Accessory adrenal gland","",Item
en2239,"Congenital malposition of adrenal gland","",Item
en2240,"Congenital cyst of adrenal gland","",Item
en2241,"Supernumerary adrenal gland","",Item
en2242,"Congenital absence of adrenal gland","",Item
en2243,"Agyria","",Item
en2244,"Pachygyria","",Item
en2245,"Diaphyseal aclasis","",Item
en2246,"Fragilitas ossium","",Item
en2247,"Osteopsathyrosis","",Item
en2248,"Progeroid syndromes","",Item
en2249,"Cockayne syndrome","",Item
en2250,"Rothmund-Thomson syndrome","",Item
en2251,"Progeria","",Item
en2252,"Kindler syndrome","",Item
en2253,"von Recklinghausen disease","",Item
en2254,"Bourneville disease","",Item
en2255,"Naevoid basal cell carcinoma syndrome","",Item
en2256,"Down syndrome","",Item
en2257,"Patau syndrome","",Item
en2258,"Pharyngeal pouch syndrome","",Item
en2259,"DiGeorge syndrome","",Item
en2260,"Velocardiofacial syndrome","",Item
en2261,"Robertsonian and balanced reciprocal translocations and insertions","",Item
en2262,"Monosomy X","",Item
en2263,"Fragile X syndrome","",Item
en2264,"Certain conditions originating in the perinatal period","KA00-KD5Z",Item
en2265,"Lymphadenopathy","",Item
en2266,"Human immunodeficiency virus disease","1C60-1C62.Z",Item
en2267,"False-positive Wassermann reaction","",Item
en2268,"HLA B-27","",Item
en2269,"Sepsis","1G40-1G41",Item
en2270,"polycythaemia: NOS","3A80-3A8Z",Item
en2271,"anaemias","3A00-3A9Z",Item
en2272,"abnormality of fluid, electrolyte or acid-base balance","5C70-5C7Z",Item
en2273,"Abnormal blood level of mineral NEC","",Item
en2274,"Disorders of plasma-protein metabolism, not elsewhere classified","5D00-5D0Y",Item
en2275,"progressive isolated aphasia","8E40-8E4Z",Item
en2276,"Loss of voice","",Item
en2277,"Dissociative disorders","6B60-6B6Z",Item
en2278,"Semicoma","",Item
en2279,"Catatonia","6A40-6A4Z",Item
en2280,"Dissociative disorders","6B60-6B6Z",Item
