:ID,ClassKind,Depth:int,FoundationURI,LinearizationURI,Code,Chapter,ChapterMatch,Title,:LABEL
i11_17979,category,3,http://id.who.int/icd/entity/1985592109,http://id.who.int/icd/release/11/2018-12/mms/1985592109,NC52.13,22,,"Puncture wound without foreign body of other parts of wrist or hand",ICD11Code
i11_17980,category,3,http://id.who.int/icd/entity/1843812285,http://id.who.int/icd/release/11/2018-12/mms/1843812285,NC52.14,22,,"Open bite of other parts of wrist or hand",ICD11Code
i11_17981,category,3,,http://id.who.int/icd/release/11/2018-12/mms/145050711/other,NC52.1Y,22,,"Other specified open wound of other parts of wrist or hand",ICD11Code
i11_17982,category,3,,http://id.who.int/icd/release/11/2018-12/mms/145050711/unspecified,NC52.1Z,22,,"Open wound of other parts of wrist or hand, unspecified",ICD11Code
i11_17983,category,3,http://id.who.int/icd/entity/927082915,http://id.who.int/icd/release/11/2018-12/mms/927082915,NC53.30,22,,"Fracture of shaft of other metacarpal bone",ICD11Code
i11_17984,category,3,http://id.who.int/icd/entity/13699293,http://id.who.int/icd/release/11/2018-12/mms/13699293,NC53.31,22,,"Fracture of neck of other metacarpal bone",ICD11Code
i11_17985,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1929919042/other,NC53.3Y,22,,"Fracture of other specified part of other metacarpal bone",ICD11Code
i11_17986,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1929919042/unspecified,NC53.3Z,22,,"Fracture of other metacarpal bone, unspecified",ICD11Code
i11_17987,category,3,http://id.who.int/icd/entity/551912731,http://id.who.int/icd/release/11/2018-12/mms/551912731,NC53.60,22,,"Fracture of index finger",ICD11Code
i11_17988,category,3,http://id.who.int/icd/entity/1597726358,http://id.who.int/icd/release/11/2018-12/mms/1597726358,NC53.61,22,,"Fracture of middle finger",ICD11Code
i11_17989,category,3,http://id.who.int/icd/entity/24163959,http://id.who.int/icd/release/11/2018-12/mms/24163959,NC53.62,22,,"Fracture of ring finger",ICD11Code
i11_17990,category,3,http://id.who.int/icd/entity/1082455504,http://id.who.int/icd/release/11/2018-12/mms/1082455504,NC53.63,22,,"Fracture of little finger",ICD11Code
i11_17991,category,3,,http://id.who.int/icd/release/11/2018-12/mms/285226175/other,NC53.6Y,22,,"Other specified fracture of other finger bone",ICD11Code
i11_17992,category,3,,http://id.who.int/icd/release/11/2018-12/mms/285226175/unspecified,NC53.6Z,22,,"Fracture of other finger bone, unspecified",ICD11Code
i11_17993,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1008825613/other,NC53.Y,22,,"Fracture at other specified part of wrist or hand level",ICD11Code
i11_17994,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1008825613/unspecified,NC53.Z,22,,"Fracture at wrist or hand level, unspecified",ICD11Code
i11_17995,category,3,http://id.who.int/icd/entity/164523622,http://id.who.int/icd/release/11/2018-12/mms/164523622,NC54.00,22,,"Dislocation of distal radioulnar joint",ICD11Code
i11_17996,category,3,http://id.who.int/icd/entity/726514689,http://id.who.int/icd/release/11/2018-12/mms/726514689,NC54.01,22,,"Dislocation of radiocarpal joint",ICD11Code
i11_17997,category,3,http://id.who.int/icd/entity/484351359,http://id.who.int/icd/release/11/2018-12/mms/484351359,NC54.02,22,,"Dislocation of midcarpal joint",ICD11Code
i11_17998,category,3,http://id.who.int/icd/entity/896050666,http://id.who.int/icd/release/11/2018-12/mms/896050666,NC54.03,22,,"Dislocation of carpometacarpal joint of thumb",ICD11Code
i11_17999,category,3,http://id.who.int/icd/entity/123826671,http://id.who.int/icd/release/11/2018-12/mms/123826671,NC54.04,22,,"Dislocation of other carpometacarpal joint",ICD11Code
i11_18000,category,3,http://id.who.int/icd/entity/951884956,http://id.who.int/icd/release/11/2018-12/mms/951884956,NC54.05,22,,"Dislocation of metacarpal bone, proximal end",ICD11Code
i11_18001,category,3,,http://id.who.int/icd/release/11/2018-12/mms/459121214/other,NC54.0Y,22,,"Dislocation of other specified part of wrist",ICD11Code
i11_18002,category,3,,http://id.who.int/icd/release/11/2018-12/mms/459121214/unspecified,NC54.0Z,22,,"Dislocation of wrist, unspecified",ICD11Code
i11_18003,category,2,http://id.who.int/icd/entity/1512808073,http://id.who.int/icd/release/11/2018-12/mms/1512808073,NC54.1,22,,"Dislocation of thumb",ICD11Code
i11_18004,category,3,http://id.who.int/icd/entity/254787042,http://id.who.int/icd/release/11/2018-12/mms/254787042,NC54.10,22,,"Dislocation of metacarpophalangeal joint of thumb",ICD11Code
i11_18005,category,3,http://id.who.int/icd/entity/350416503,http://id.who.int/icd/release/11/2018-12/mms/350416503,NC54.11,22,,"Dislocation of interphalangeal joint of thumb",ICD11Code
i11_18006,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1512808073/other,NC54.1Y,22,,"Dislocation of other specified part of thumb",ICD11Code
i11_18007,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1512808073/unspecified,NC54.1Z,22,,"Dislocation of thumb, unspecified",ICD11Code
i11_18008,category,3,http://id.who.int/icd/entity/652950130,http://id.who.int/icd/release/11/2018-12/mms/652950130,NC54.20,22,,"Dislocation of metacarpophalangeal joint of finger",ICD11Code
i11_18009,category,3,http://id.who.int/icd/entity/257753831,http://id.who.int/icd/release/11/2018-12/mms/257753831,NC54.21,22,,"Dislocation of interphalangeal joint of finger",ICD11Code
i11_18010,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2115399596/other,NC54.2Y,22,,"Dislocation of other specified part of finger",ICD11Code
i11_18011,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2115399596/unspecified,NC54.2Z,22,,"Dislocation of finger, unspecified",ICD11Code
i11_18012,category,3,http://id.who.int/icd/entity/953033625,http://id.who.int/icd/release/11/2018-12/mms/953033625,NC54.40,22,,"Traumatic rupture of scapholunate ligament",ICD11Code
i11_18013,category,3,http://id.who.int/icd/entity/441315838,http://id.who.int/icd/release/11/2018-12/mms/441315838,NC54.41,22,,"Traumatic rupture of radiocarpal ligament",ICD11Code
i11_18014,category,3,http://id.who.int/icd/entity/890903277,http://id.who.int/icd/release/11/2018-12/mms/890903277,NC54.42,22,,"Traumatic rupture of ulnocarpal ligament",ICD11Code
i11_18015,category,3,http://id.who.int/icd/entity/1069814243,http://id.who.int/icd/release/11/2018-12/mms/1069814243,NC54.43,22,,"Traumatic rupture of lunotriquetral ligament",ICD11Code
i11_18016,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1878061761/other,NC54.4Y,22,,"Traumatic rupture of other specified ligament of wrist or carpus",ICD11Code
i11_18017,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1878061761/unspecified,NC54.4Z,22,,"Traumatic rupture of ligament of wrist or carpus, unspecified",ICD11Code
i11_18018,category,3,http://id.who.int/icd/entity/503154894,http://id.who.int/icd/release/11/2018-12/mms/503154894,NC54.50,22,,"Traumatic rupture of collateral ligament of finger at metacarpophalangeal or interphalangeal joint",ICD11Code
i11_18019,category,3,http://id.who.int/icd/entity/711895472,http://id.who.int/icd/release/11/2018-12/mms/711895472,NC54.51,22,,"Traumatic rupture of palmar ligament of finger at metacarpophalangeal or interphalangeal joint",ICD11Code
i11_18020,category,3,http://id.who.int/icd/entity/149781461,http://id.who.int/icd/release/11/2018-12/mms/149781461,NC54.52,22,,"Traumatic rupture of volar plate of finger at metacarpophalangeal or interphalangeal joint",ICD11Code
i11_18021,category,3,http://id.who.int/icd/entity/835798306,http://id.who.int/icd/release/11/2018-12/mms/835798306,NC54.53,22,,"Traumatic rupture of other ligament of finger at metacarpophalangeal or interphalangeal joint",ICD11Code
i11_18022,category,3,,http://id.who.int/icd/release/11/2018-12/mms/471753045/unspecified,NC54.5Z,22,,"Traumatic rupture of ligament of finger at metacarpophalangeal or interphalangeal joint, unspecified",ICD11Code
i11_18023,category,3,http://id.who.int/icd/entity/324179781,http://id.who.int/icd/release/11/2018-12/mms/324179781,NC54.60,22,,"Strain or sprain of carpal joint",ICD11Code
i11_18024,category,3,http://id.who.int/icd/entity/616674875,http://id.who.int/icd/release/11/2018-12/mms/616674875,NC54.61,22,,"Strain or sprain of radiocarpal joint",ICD11Code
i11_18025,category,3,http://id.who.int/icd/entity/454843210,http://id.who.int/icd/release/11/2018-12/mms/454843210,NC54.62,22,,"Strain or sprain of carpometacarpal joint",ICD11Code
i11_18026,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2035657921/other,NC54.6Y,22,,"Sprain of other specified part of wrist",ICD11Code
i11_18027,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2035657921/unspecified,NC54.6Z,22,,"Strain or sprain of wrist, unspecified",ICD11Code
i11_18028,category,2,http://id.who.int/icd/entity/1710650362,http://id.who.int/icd/release/11/2018-12/mms/1710650362,NC54.7,22,,"Strain or sprain of thumb",ICD11Code
i11_18029,category,3,http://id.who.int/icd/entity/1980665299,http://id.who.int/icd/release/11/2018-12/mms/1980665299,NC54.70,22,,"Strain or sprain of metacarpophalangeal joint of thumb",ICD11Code
i11_18030,category,3,http://id.who.int/icd/entity/1418551222,http://id.who.int/icd/release/11/2018-12/mms/1418551222,NC54.71,22,,"Strain or sprain of interphalangeal joint of thumb",ICD11Code
i11_18031,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1710650362/other,NC54.7Y,22,,"Sprain of other specified part of thumb",ICD11Code
i11_18032,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1710650362/unspecified,NC54.7Z,22,,"Strain or sprain of thumb, unspecified",ICD11Code
i11_18033,category,3,http://id.who.int/icd/entity/1662942920,http://id.who.int/icd/release/11/2018-12/mms/1662942920,NC54.80,22,,"Strain or sprain of metacarpophalangeal joint of finger",ICD11Code
i11_18034,category,3,http://id.who.int/icd/entity/1252542047,http://id.who.int/icd/release/11/2018-12/mms/1252542047,NC54.81,22,,"Strain or sprain of interphalangeal joint of finger",ICD11Code
i11_18035,category,3,,http://id.who.int/icd/release/11/2018-12/mms/234421312/other,NC54.8Y,22,,"Sprain of other specified part of finger",ICD11Code
i11_18036,category,3,,http://id.who.int/icd/release/11/2018-12/mms/234421312/unspecified,NC54.8Z,22,,"Strain or sprain of finger, unspecified",ICD11Code
i11_18037,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1500166297/other,NC54.Y,22,,"Dislocation or sprain of other specified joints or ligaments at wrist or hand level",ICD11Code
i11_18038,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1500166297/unspecified,NC54.Z,22,,"Dislocation or strain or sprain of joints or ligaments at wrist or hand level, unspecified",ICD11Code
i11_18039,category,2,,http://id.who.int/icd/release/11/2018-12/mms/713304845/other,NC55.Y,22,,"Injury of other specified nerves at wrist or hand level",ICD11Code
i11_18040,category,2,,http://id.who.int/icd/release/11/2018-12/mms/713304845/unspecified,NC55.Z,22,,"Injury of unspecified nerve at wrist or hand level",ICD11Code
i11_18041,category,3,http://id.who.int/icd/entity/2023854682,http://id.who.int/icd/release/11/2018-12/mms/2023854682,NC56.00,22,,"Laceration of ulnar artery at wrist or hand level",ICD11Code
i11_18042,category,3,http://id.who.int/icd/entity/2027301695,http://id.who.int/icd/release/11/2018-12/mms/2027301695,NC56.01,22,,"Contusion of ulnar artery at wrist or hand level",ICD11Code
i11_18043,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1021058047/other,NC56.0Y,22,,"Other specified injury of ulnar artery at wrist or hand level",ICD11Code
i11_18044,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1021058047/unspecified,NC56.0Z,22,,"Injury of ulnar artery at wrist or hand level, unspecified",ICD11Code
i11_18045,category,3,http://id.who.int/icd/entity/1199341355,http://id.who.int/icd/release/11/2018-12/mms/1199341355,NC56.10,22,,"Laceration of radial artery at wrist or hand level",ICD11Code
i11_18046,category,3,http://id.who.int/icd/entity/224440140,http://id.who.int/icd/release/11/2018-12/mms/224440140,NC56.11,22,,"Contusion of radial artery at wrist or hand level",ICD11Code
i11_18047,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1503123051/other,NC56.1Y,22,,"Other specified injury of radial artery at wrist or hand level",ICD11Code
i11_18048,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1503123051/unspecified,NC56.1Z,22,,"Injury of radial artery at wrist or hand level, unspecified",ICD11Code
i11_18049,category,3,http://id.who.int/icd/entity/1894735445,http://id.who.int/icd/release/11/2018-12/mms/1894735445,NC56.20,22,,"Laceration of superficial palmar arch",ICD11Code
i11_18050,category,3,http://id.who.int/icd/entity/226842588,http://id.who.int/icd/release/11/2018-12/mms/226842588,NC56.21,22,,"Contusion of superficial palmar arch",ICD11Code
i11_18051,category,3,,http://id.who.int/icd/release/11/2018-12/mms/758810262/other,NC56.2Y,22,,"Other specified injury of superficial palmar arch",ICD11Code
i11_18052,category,3,,http://id.who.int/icd/release/11/2018-12/mms/758810262/unspecified,NC56.2Z,22,,"Injury of superficial palmar arch, unspecified",ICD11Code
i11_18053,category,3,http://id.who.int/icd/entity/1476971640,http://id.who.int/icd/release/11/2018-12/mms/1476971640,NC56.30,22,,"Laceration of deep palmar arch",ICD11Code
i11_18054,category,3,http://id.who.int/icd/entity/2126233159,http://id.who.int/icd/release/11/2018-12/mms/2126233159,NC56.31,22,,"Contusion of deep palmar arch",ICD11Code
i11_18055,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1215384320/other,NC56.3Y,22,,"Other specified injury of deep palmar arch",ICD11Code
i11_18056,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1215384320/unspecified,NC56.3Z,22,,"Injury of deep palmar arch, unspecified",ICD11Code
i11_18057,category,3,http://id.who.int/icd/entity/1778456689,http://id.who.int/icd/release/11/2018-12/mms/1778456689,NC56.40,22,,"Laceration of blood vessel of thumb",ICD11Code
i11_18058,category,3,http://id.who.int/icd/entity/1852909553,http://id.who.int/icd/release/11/2018-12/mms/1852909553,NC56.41,22,,"Contusion of blood vessel of thumb",ICD11Code
i11_18059,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1000331412/other,NC56.4Y,22,,"Other specified injury of blood vessel of thumb",ICD11Code
i11_18060,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1000331412/unspecified,NC56.4Z,22,,"Injury of blood vessel of thumb, unspecified",ICD11Code
i11_18061,category,3,http://id.who.int/icd/entity/1136074982,http://id.who.int/icd/release/11/2018-12/mms/1136074982,NC56.50,22,,"Laceration of blood vessel of other finger",ICD11Code
i11_18062,category,3,http://id.who.int/icd/entity/296746110,http://id.who.int/icd/release/11/2018-12/mms/296746110,NC56.51,22,,"Contusion of blood vessel of other finger",ICD11Code
i11_18063,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1590957314/other,NC56.5Y,22,,"Other specified injury of blood vessel of other finger",ICD11Code
i11_18064,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1590957314/unspecified,NC56.5Z,22,,"Injury of blood vessel of other finger, unspecified",ICD11Code
i11_18065,category,3,http://id.who.int/icd/entity/787031322,http://id.who.int/icd/release/11/2018-12/mms/787031322,NC56.60,22,,"Laceration of multiple blood vessels at wrist or hand level",ICD11Code
i11_18066,category,3,http://id.who.int/icd/entity/548544070,http://id.who.int/icd/release/11/2018-12/mms/548544070,NC56.61,22,,"Contusion of multiple blood vessels at wrist or hand level",ICD11Code
i11_18067,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1328711787/other,NC56.6Y,22,,"Other specified injury of multiple blood vessels at wrist or hand level",ICD11Code
i11_18068,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1328711787/unspecified,NC56.6Z,22,,"Injury of multiple blood vessels at wrist or hand level, unspecified",ICD11Code
i11_18069,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1339025049/other,NC56.Y,22,,"Injury of other specified blood vessels at wrist and hand level",ICD11Code
i11_18070,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1339025049/unspecified,NC56.Z,22,,"Injury of unspecified blood vessel at wrist or hand level",ICD11Code
i11_18071,category,3,http://id.who.int/icd/entity/1948516760,http://id.who.int/icd/release/11/2018-12/mms/1948516760,NC57.00,22,,"Strain or strain of long flexor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18072,category,3,http://id.who.int/icd/entity/1453839357,http://id.who.int/icd/release/11/2018-12/mms/1453839357,NC57.01,22,,"Laceration of long flexor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18073,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1029422017/other,NC57.0Y,22,,"Other specified injury of long flexor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18074,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1029422017/unspecified,NC57.0Z,22,,"Injury of long flexor muscle, fascia or tendon of thumb at wrist or hand level, unspecified",ICD11Code
i11_18075,category,3,http://id.who.int/icd/entity/2045786350,http://id.who.int/icd/release/11/2018-12/mms/2045786350,NC57.10,22,,"Strain or sprain of flexor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18076,category,3,http://id.who.int/icd/entity/1648192377,http://id.who.int/icd/release/11/2018-12/mms/1648192377,NC57.11,22,,"Laceration of flexor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18077,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1477473877/other,NC57.1Y,22,,"Other specified injury of flexor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18078,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1477473877/unspecified,NC57.1Z,22,,"Injury of flexor muscle, fascia or tendon of other finger at wrist or hand level, unspecified",ICD11Code
i11_18079,category,3,http://id.who.int/icd/entity/1437485575,http://id.who.int/icd/release/11/2018-12/mms/1437485575,NC57.20,22,,"Strain or sprain of extensor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18080,category,3,http://id.who.int/icd/entity/1999476836,http://id.who.int/icd/release/11/2018-12/mms/1999476836,NC57.21,22,,"Laceration of extensor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18081,category,3,,http://id.who.int/icd/release/11/2018-12/mms/750593706/other,NC57.2Y,22,,"Other specified injury of extensor muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18082,category,3,,http://id.who.int/icd/release/11/2018-12/mms/750593706/unspecified,NC57.2Z,22,,"Injury of extensor muscle, fascia or tendon of thumb at wrist or hand level, unspecified",ICD11Code
i11_18083,category,3,http://id.who.int/icd/entity/1309779607,http://id.who.int/icd/release/11/2018-12/mms/1309779607,NC57.30,22,,"Strain or sprain of extensor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18084,category,3,http://id.who.int/icd/entity/1821537522,http://id.who.int/icd/release/11/2018-12/mms/1821537522,NC57.31,22,,"Laceration of extensor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18085,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1240918848/other,NC57.3Y,22,,"Other specified injury of extensor muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18086,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1240918848/unspecified,NC57.3Z,22,,"Injury of extensor muscle, fascia or tendon of other finger at wrist or hand level, unspecified",ICD11Code
i11_18087,category,3,http://id.who.int/icd/entity/1526814092,http://id.who.int/icd/release/11/2018-12/mms/1526814092,NC57.40,22,,"Strain or sprain of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18088,category,3,http://id.who.int/icd/entity/1692186879,http://id.who.int/icd/release/11/2018-12/mms/1692186879,NC57.41,22,,"Laceration of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18089,category,3,,http://id.who.int/icd/release/11/2018-12/mms/974682284/other,NC57.4Y,22,,"Other specified injury of intrinsic muscle, fascia or tendon of thumb at wrist or hand level",ICD11Code
i11_18090,category,3,,http://id.who.int/icd/release/11/2018-12/mms/974682284/unspecified,NC57.4Z,22,,"Injury of intrinsic muscle, fascia or tendon of thumb at wrist or hand level, unspecified",ICD11Code
i11_18091,category,3,http://id.who.int/icd/entity/1555115200,http://id.who.int/icd/release/11/2018-12/mms/1555115200,NC57.50,22,,"Strain or sprain of intrinsic muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18092,category,3,http://id.who.int/icd/entity/2117271259,http://id.who.int/icd/release/11/2018-12/mms/2117271259,NC57.51,22,,"Laceration of intrinsic muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18093,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1599321406/other,NC57.5Y,22,,"Other specified injury of intrinsic muscle, fascia or tendon of other finger at wrist or hand level",ICD11Code
i11_18094,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1599321406/unspecified,NC57.5Z,22,,"Injury of intrinsic muscle, fascia or tendon of other finger at wrist or hand level, unspecified",ICD11Code
i11_18095,category,2,,http://id.who.int/icd/release/11/2018-12/mms/996324968/other,NC57.Y,22,,"Injury of other specified muscle, fascia or tendon at wrist or hand level",ICD11Code
i11_18096,category,2,,http://id.who.int/icd/release/11/2018-12/mms/996324968/unspecified,NC57.Z,22,,"Injury of unspecified muscle, fascia or tendon at wrist or hand level",ICD11Code
i11_18097,category,2,http://id.who.int/icd/entity/1235345317,http://id.who.int/icd/release/11/2018-12/mms/1235345317,NC58.1,22,,"Crushing injury of other finger",ICD11Code
i11_18098,category,2,http://id.who.int/icd/entity/1612179252,http://id.who.int/icd/release/11/2018-12/mms/1612179252,NC58.2,22,,"Crushing injury of hand",ICD11Code
i11_18099,category,2,http://id.who.int/icd/entity/1377710901,http://id.who.int/icd/release/11/2018-12/mms/1377710901,NC58.3,22,,"Crushing injury of wrist",ICD11Code
i11_18100,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1579777010/other,NC58.Y,22,,"Crushing injury of other specified part of wrist or hand",ICD11Code
i11_18101,category,2,,http://id.who.int/icd/release/11/2018-12/mms/1579777010/unspecified,NC58.Z,22,,"Crushing injury of wrist or hand, unspecified",ICD11Code
i11_18102,category,3,http://id.who.int/icd/entity/1841552966,http://id.who.int/icd/release/11/2018-12/mms/1841552966,NC59.00,22,,"Traumatic amputation at or near base of right thumb",ICD11Code
i11_18103,category,3,http://id.who.int/icd/entity/1515257656,http://id.who.int/icd/release/11/2018-12/mms/1515257656,NC59.01,22,,"Traumatic amputation at or near base of left thumb",ICD11Code
i11_18104,category,3,http://id.who.int/icd/entity/1845719013,http://id.who.int/icd/release/11/2018-12/mms/1845719013,NC59.02,22,,"Traumatic amputation at or near base of thumb, bilateral",ICD11Code
i11_18105,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1864868094/other,NC59.0Y,22,,"Other specified traumatic amputation of thumb",ICD11Code
i11_18106,category,3,,http://id.who.int/icd/release/11/2018-12/mms/1864868094/unspecified,NC59.0Z,22,,"Traumatic amputation of thumb, unspecified",ICD11Code
i11_18107,category,3,http://id.who.int/icd/entity/345822951,http://id.who.int/icd/release/11/2018-12/mms/345822951,NC59.20,22,,"Traumatic amputation of two or more fingers at or near base, right hand",ICD11Code
i11_18108,category,3,http://id.who.int/icd/entity/647299808,http://id.who.int/icd/release/11/2018-12/mms/647299808,NC59.21,22,,"Traumatic amputation of two or more fingers at or near base, left hand",ICD11Code
i11_18109,category,3,http://id.who.int/icd/entity/1312204711,http://id.who.int/icd/release/11/2018-12/mms/1312204711,NC59.22,22,,"Traumatic amputation of two or more fingers alone at or near base, bilateral",ICD11Code
i11_18110,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2126593431/other,NC59.2Y,22,,"Other specified traumatic amputation of two or more fingers alone",ICD11Code
i11_18111,category,3,,http://id.who.int/icd/release/11/2018-12/mms/2126593431/unspecified,NC59.2Z,22,,"Traumatic amputation of two or more fingers alone, unspecified",ICD11Code
i11_18112,category,2,http://id.who.int/icd/entity/32216920,http://id.who.int/icd/release/11/2018-12/mms/32216920,NC59.4,22,,"Traumatic amputation of hand at metacarpal level",ICD11Code
i11_18113,category,2,,http://id.who.int/icd/release/11/2018-12/mms/591425200/unspecified,NC59.Z,22,,"Traumatic amputation of wrist or hand, unspecified",ICD11Code
i11_18114,category,2,http://id.who.int/icd/entity/1395868017,http://id.who.int/icd/release/11/2018-12/mms/1395868017,NC5A.0,22,,"Injury of multiple sites of hand",ICD11Code
i11_18115,category,2,http://id.who.int/icd/entity/434790028,http://id.who.int/icd/release/11/2018-12/mms/434790028,NC5A.1,22,,"Injury of multiple sites of wrist",ICD11Code
i11_18116,category,2,,http://id.who.int/icd/release/11/2018-12/mms/3275753/other,NC5A.Y,22,,"Other specified multiple injuries of wrist or hand",ICD11Code
i11_18117,category,2,,http://id.who.int/icd/release/11/2018-12/mms/3275753/unspecified,NC5A.Z,22,,"Multiple injuries of wrist or hand, unspecified",ICD11Code
i11_18118,category,1,,http://id.who.int/icd/release/11/2018-12/mms/1633923486/other,NC5Y,22,,"Other specified injuries to the wrist or hand",ICD11Code
i11_18119,block,1,http://id.who.int/icd/entity/375360441,http://id.who.int/icd/release/11/2018-12/mms/375360441,,22,,"Injuries to the hip or thigh",ICD11Code
i11_18120,category,2,http://id.who.int/icd/entity/932922082,http://id.who.int/icd/release/11/2018-12/mms/932922082,NC70.0,22,,"Abrasion of hip",ICD11Code
i11_18121,category,2,http://id.who.int/icd/entity/53260422,http://id.who.int/icd/release/11/2018-12/mms/53260422,NC70.2,22,,"Abrasion of thigh",ICD11Code
i11_18122,category,2,,http://id.who.int/icd/release/11/2018-12/mms/2046992511/other,NC70.Y,22,,"Other specified superficial injury of hip or thigh",ICD11Code
i11_18123,category,2,,http://id.who.int/icd/release/11/2018-12/mms/2046992511/unspecified,NC70.Z,22,,"Superficial injury of hip or thigh, unspecified",ICD11Code
i11_18124,category,2,http://id.who.int/icd/entity/253966967,http://id.who.int/icd/release/11/2018-12/mms/253966967,NC71.0,22,,"Laceration without foreign body of hip or thigh",ICD11Code
i11_18125,category,2,http://id.who.int/icd/entity/951065353,http://id.who.int/icd/release/11/2018-12/mms/951065353,NC71.1,22,,"Laceration with foreign body of hip or thigh",ICD11Code
i11_18126,category,2,http://id.who.int/icd/entity/439601516,http://id.who.int/icd/release/11/2018-12/mms/439601516,NC71.2,22,,"Puncture wound without foreign body of hip or thigh",ICD11Code
i11_18127,category,2,http://id.who.int/icd/entity/895754877,http://id.who.int/icd/release/11/2018-12/mms/895754877,NC71.3,22,,"Puncture wound with foreign body of hip or thigh",ICD11Code
i11_18128,category,2,http://id.who.int/icd/entity/495169632,http://id.who.int/icd/release/11/2018-12/mms/495169632,NC71.4,22,,"Open bite of hip or thigh",ICD11Code
i11_18129,category,2,,http://id.who.int/icd/release/11/2018-12/mms/524905963/other,NC71.Y,22,,"Other specified open wound of hip or thigh",ICD11Code
i11_18130,category,2,,http://id.who.int/icd/release/11/2018-12/mms/524905963/unspecified,NC71.Z,22,,"Open wound of hip or thigh, unspecified",ICD11Code
i11_18131,category,2,http://id.who.int/icd/entity/1382371972,http://id.who.int/icd/release/11/2018-12/mms/1382371972,NC72.0,22,,"Fracture of head of femur",ICD11Code
i11_18132,category,2,http://id.who.int/icd/entity/263535387,http://id.who.int/icd/release/11/2018-12/mms/263535387,NC72.1,22,,"Fracture of upper epiphysis of femur",ICD11Code
i11_18133,category,3,http://id.who.int/icd/entity/1959350671,http://id.who.int/icd/release/11/2018-12/mms/1959350671,NC72.20,22,,"Fracture of neck of femur, subcapital",ICD11Code
i11_18134,category,3,http://id.who.int/icd/entity/1731752210,http://id.who.int/icd/release/11/2018-12/mms/1731752210,NC72.21,22,,"Fracture of neck of femur, mid-cervical",ICD11Code
i11_18135,category,3,http://id.who.int/icd/entity/1340072753,http://id.who.int/icd/release/11/2018-12/mms/1340072753,NC72.22,22,,"Fracture of base of neck of femur",ICD11Code
